Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,28.450000762939453,28.65999984741211,27.270000457763672,28.3700008392334,23.22359848022461,536100
2017-01-03,28.670000076293945,28.850000381469727,28.389999389648438,28.700000762939453,23.493732452392578,1317900
2017-01-04,28.459999084472656,29.739999771118164,28.459999084472656,29.530000686645508,24.17317008972168,1305700
2017-01-05,29.719999313354492,29.8700008392334,29.170000076293945,29.610000610351562,24.23865509033203,1281100
2017-01-06,29.610000610351562,29.65999984741211,28.850000381469727,29.18000030517578,23.886661529541016,828700
2017-01-09,29.450000762939453,29.959999084472656,29.079999923706055,29.309999465942383,23.99307632446289,998700
2017-01-10,29.489999771118164,29.549999237060547,28.850000381469727,29.25,23.94396209716797,1284200
2017-01-11,29.100000381469727,29.780000686645508,28.899999618530273,29.420000076293945,24.0831241607666,1129300
2017-01-12,30.3799991607666,31.399999618530273,30.010000228881836,31.139999389648438,25.49110984802246,2178500
2017-01-13,31.299999237060547,31.299999237060547,30.479999542236328,30.860000610351562,25.26190185546875,975300
2017-01-16,30.8799991607666,30.959999084472656,30.59000015258789,30.809999465942383,25.220972061157227,468600
2017-01-17,30.809999465942383,31.799999237060547,30.6299991607666,31.700000762939453,25.94952392578125,1831000
2017-01-18,31.700000762939453,31.950000762939453,31.270000457763672,31.280000686645508,25.605714797973633,1506500
2017-01-19,31.420000076293945,31.899999618530273,31.1200008392334,31.75,25.990455627441406,2647900
2017-01-20,31.90999984741211,32.27000045776367,31.670000076293945,32.0099983215332,26.20328712463379,2753000
2017-01-23,32.25,32.27000045776367,31.799999237060547,32.0,26.195104598999023,1408600
2017-01-24,32.11000061035156,32.79999923706055,32.029998779296875,32.61000061035156,26.69445037841797,1068200
2017-01-26,32.9900016784668,33.150001525878906,32.31999969482422,32.470001220703125,26.579843521118164,1216400
2017-01-27,32.599998474121094,32.66999816894531,31.920000076293945,32.06999969482422,26.252405166625977,661200
2017-01-30,32.279998779296875,32.279998779296875,31.049999237060547,31.229999542236328,25.56478500366211,588600
2017-01-31,31.790000915527344,31.850000381469727,31.190000534057617,31.350000381469727,25.663015365600586,1480100
2017-02-01,31.799999237060547,32.599998474121094,31.309999465942383,31.459999084472656,25.75305938720703,1554100
2017-02-02,31.360000610351562,32.189998626708984,31.200000762939453,31.81999969482422,26.047754287719727,1066100
2017-02-03,31.540000915527344,32.439998626708984,31.540000915527344,32.349998474121094,26.481613159179688,2283700
2017-02-06,32.54999923706055,32.790000915527344,32.11000061035156,32.439998626708984,26.55528450012207,1990100
2017-02-07,32.380001068115234,32.790000915527344,32.27000045776367,32.709999084472656,26.776304244995117,1807200
2017-02-08,32.720001220703125,32.900001525878906,32.099998474121094,32.68000030517578,26.751750946044922,2355200
2017-02-09,32.81999969482422,32.81999969482422,32.189998626708984,32.540000915527344,26.63714599609375,1120800
2017-02-10,32.380001068115234,33.209999084472656,32.099998474121094,32.86000061035156,26.899097442626953,1132900
2017-02-13,33.04999923706055,34.0,32.869998931884766,33.9900016784668,27.82411003112793,2147000
