Date,Open,High,Low,Close,Adj Close,Volume
2021-08-05,7.480000019073486,7.599999904632568,7.179999828338623,7.239999771118164,6.384480953216553,98849900
2021-08-06,7.25,7.349999904632568,7.03000020980835,7.099999904632568,6.261024475097656,28799900
2021-08-09,7.179999828338623,7.309999942779541,7.070000171661377,7.070000171661377,6.234569549560547,14491100
2021-08-10,7.119999885559082,7.159999847412109,7.050000190734863,7.099999904632568,6.261024475097656,9988600
2021-08-11,7.130000114440918,7.139999866485596,6.800000190734863,6.869999885559082,6.058202743530273,31978000
2021-08-12,6.96999979019165,6.980000019073486,6.75,6.960000038146973,6.137568473815918,17054100
2021-08-13,6.980000019073486,7.039999961853027,6.860000133514404,7.010000228881836,6.181660175323486,21141500
2021-08-16,6.96999979019165,7.119999885559082,6.78000020980835,7.019999980926514,6.190478324890137,13434600
2021-08-17,6.929999828338623,6.989999771118164,6.760000228881836,6.820000171661377,6.0141119956970215,17772000
2021-08-18,6.829999923706055,7.0,6.71999979019165,6.809999942779541,6.0052924156188965,8841700
2021-08-19,6.699999809265137,6.929999828338623,6.420000076293945,6.929999828338623,6.111112117767334,5423700
2021-08-20,6.889999866485596,7.050000190734863,6.829999923706055,6.980000019073486,6.155204772949219,3109200
2021-08-23,7.039999961853027,7.199999809265137,7.010000228881836,7.170000076293945,6.322752952575684,6128800
2021-08-24,7.239999771118164,7.400000095367432,7.179999828338623,7.25,6.393300533294678,6054100
2021-08-25,7.320000171661377,7.380000114440918,7.260000228881836,7.340000152587891,6.472665786743164,5190100
2021-08-26,7.340000152587891,7.380000114440918,7.099999904632568,7.099999904632568,6.261024475097656,7968100
2021-08-27,7.150000095367432,7.239999771118164,7.119999885559082,7.190000057220459,6.340390205383301,5881000
2021-08-30,7.25,7.28000020980835,7.090000152587891,7.110000133514404,6.269843101501465,4966000
2021-08-31,7.150000095367432,7.150000095367432,7.010000228881836,7.099999904632568,6.261024475097656,3704100
2021-09-01,7.099999904632568,7.150000095367432,7.03000020980835,7.070000171661377,6.234569549560547,6468600
2021-09-02,7.070000171661377,7.090000152587891,6.769999980926514,6.800000190734863,5.9964752197265625,3746900
2021-09-03,6.840000152587891,7.0,6.730000019073486,7.0,6.1728410720825195,3705400
2021-09-06,6.940000057220459,7.019999980926514,6.880000114440918,6.929999828338623,6.111112117767334,1654400
2021-09-08,6.929999828338623,6.929999828338623,6.420000076293945,6.53000020980835,5.7583794593811035,10251100
2021-09-09,6.53000020980835,6.619999885559082,6.349999904632568,6.409999847412109,5.652558326721191,5428200
2021-09-10,6.539999961853027,6.690000057220459,6.369999885559082,6.5,5.731924057006836,5905500
2021-09-13,6.75,7.0,6.71999979019165,6.949999809265137,6.128749847412109,8999600
2021-09-14,7.059999942779541,7.380000114440918,7.059999942779541,7.190000057220459,6.340390205383301,9730300
2021-09-15,7.239999771118164,7.380000114440918,7.139999866485596,7.239999771118164,6.384480953216553,7265900
